"medicine_name","category","rxcui","source"
"3-iodobenzylguanidine","RxNav Ingredient","14448","RxNav"
"3-methyl-5-heptanone oxime","RxNav Ingredient","2679168","RxNav"
"3-methylpentadecane","RxNav Ingredient","2413031","RxNav"
"3-n-butylphthalide","RxNav Ingredient","1484499","RxNav"
"3-nonylphenol","RxNav Ingredient","1591893","RxNav"
"3-o-ethyl ascorbate","RxNav Ingredient","1373721","RxNav"
"3-o-methyldpamine","RxNav Ingredient","1742513","RxNav"
"3-phenyl propionic acid","RxNav Ingredient","2627300","RxNav"
"3-phenyl-1-propanol","RxNav Ingredient","2479688","RxNav"
"3-phytase a (aspergillus niger)","RxNav Ingredient","2700156","RxNav"
"3-phytase b (aspergillus niger)","RxNav Ingredient","1313304","RxNav"
"3a,4,5,6,7,7a-hexahydro-1h-4,7-methanoinden-6-yl acetate","RxNav Ingredient","2467276","RxNav"
"4'-galactosyllactose","RxNav Ingredient","2607019","RxNav"
"4,4'-dinitrocarbanilide","RxNav Ingredient","1546355","RxNav"
"4,4-dimethyloxazolidine","RxNav Ingredient","1658442","RxNav"
"4,5-dichloro-2-octyl-3-isothiazolone","RxNav Ingredient","1486818","RxNav"
"4,6-bis(1-methylpentyl)resorcinol","RxNav Ingredient","2719298","RxNav"
"4,7,10,13,16,19-docosahexaenoic acid, (4e,7e,10e,13e,16e,19e)-","RxNav Ingredient","2261373","RxNav"
"4-((4,6-bis(octylthio)-1,3,5-triazin-2-yl)amino)-2,6-bis(1,1-dimethylethyl)-phenol","RxNav Ingredient","1312719","RxNav"
"4-(p-hydroxyphenyl)-2-butanone","RxNav Ingredient","1860422","RxNav"
"4-(p-hydroxyphenyl)-2-butanone acetate","RxNav Ingredient","1307548","RxNav"
"4-acetoxy-3-pentyltetrahydropyran","RxNav Ingredient","2589802","RxNav"
"4-acetylanisole","RxNav Ingredient","2612428","RxNav"
"4-allyl-2,6-dimethoxyphenol","RxNav Ingredient","1423781","RxNav"
"4-amino-2-hydroxytoluene","RxNav Ingredient","1740236","RxNav"
"4-aminobenzoate","RxNav Ingredient","618974","RxNav"
"4-aminobenzoic acid","RxNav Ingredient","74","RxNav"
"4-aminohippuric acid","RxNav Ingredient","7832","RxNav"
"4-aminomethylbenzoic acid","RxNav Ingredient","14852","RxNav"
"4-aminophenol","RxNav Ingredient","1435279","RxNav"
"4-anisic acid","RxNav Ingredient","1426595","RxNav"
"4-butylresorcinol","RxNav Ingredient","1600929","RxNav"
"4-coumaric acid","RxNav Ingredient","1485787","RxNav"
"4-cresyl acetate","RxNav Ingredient","14997","RxNav"
"4-cymene","RxNav Ingredient","15002","RxNav"
"4-desoxypyridoxine","RxNav Ingredient","2463936","RxNav"
"4-dimethylaminophenol","RxNav Ingredient","15027","RxNav"
"4-hydroxy acetophenone","RxNav Ingredient","1541733","RxNav"
"4-hydroxy-1-(5-isocamphyl)cyclohexane","RxNav Ingredient","2557378","RxNav"
"4-hydroxy-2,5-dimethylfuran-2(3h)-one","RxNav Ingredient","1313733","RxNav"
"4-hydroxybenzoic acid","RxNav Ingredient","1649527","RxNav"
"4-hydroxybenzyl alcohol","RxNav Ingredient","2045942","RxNav"
"4-hydroxycyclophosphamide","RxNav Ingredient","2675983","RxNav"
"4-methoxybenzoyloxyacetic acid","RxNav Ingredient","2275628","RxNav"
"4-methyl anisole","RxNav Ingredient","1313261","RxNav"
"4-methyl-1,4-pentanediyl dimethacrylate","RxNav Ingredient","2106324","RxNav"
"4-methyl-1-(1-methylethyl)-3-cyclohexen-1-ol","RxNav Ingredient","1314261","RxNav"
"4-methyl-1-pentanol","RxNav Ingredient","2465230","RxNav"
"4-methyl-3-decen-5-ol","RxNav Ingredient","2557379","RxNav"
"4-methyl-5-thiazoleethanol","RxNav Ingredient","2692023","RxNav"
"4-methylaminorex, cis-(+/-)-","RxNav Ingredient","2665286","RxNav"
"4-methylphenethyl alcohol","RxNav Ingredient","2167998","RxNav"
"4-n-octylphenol","RxNav Ingredient","2395436","RxNav"
"4-nonylphenol","RxNav Ingredient","1788868","RxNav"
"4-phenylenediamine","RxNav Ingredient","1362740","RxNav"
"4-terpineol, (+)-","RxNav Ingredient","1803668","RxNav"
"4-tert-butylcyclohexanol","RxNav Ingredient","1373206","RxNav"
"4-tert-butylcyclohexanol, cis-","RxNav Ingredient","2045941","RxNav"
"4-tert-butylcyclohexanyl acetate, trans-","RxNav Ingredient","2374918","RxNav"
"4-tert-butylcyclohexyl acetate","RxNav Ingredient","2289005","RxNav"
"5-bromo-2-acetylsalicylic acid","RxNav Ingredient","1803004","RxNav"
"5-bromo-4-chloro-3-indolyl phosphate","RxNav Ingredient","2665337","RxNav"
"5-bromo-5-nitro-1,3-dioxane","RxNav Ingredient","1364947","RxNav"
"5-chloro-2-methyl-3-isothiazolone 1-oxide","RxNav Ingredient","1862282","RxNav"
"5-chloro-2-methyl-4-isothiazolin-3-one","RxNav Ingredient","1367119","RxNav"
"5-hydroxylysine","RxNav Ingredient","1368166","RxNav"
"5-hydroxymethyl(methyleneoxy)-1-aza-3,7-dioxabicyclo(3,3,0)octane","RxNav Ingredient","1732117","RxNav"
"5-hydroxytryptophan","RxNav Ingredient","94","RxNav"
"5-hydroxytryptophan, d-","RxNav Ingredient","2462458","RxNav"
"5-hydroxytryptophan, dl-","RxNav Ingredient","1313305","RxNav"
"5-methoxypsoralen","RxNav Ingredient","15842","RxNav"
"5-methoxytryptamine","RxNav Ingredient","1426888","RxNav"
"5-methyl-1,3,5-triphenyl-2-pyrazoline","RxNav Ingredient","2593853","RxNav"
"5-methyl-8-hydroxyquinoline","RxNav Ingredient","15850","RxNav"
"5-methyldeoxycytidine","RxNav Ingredient","2642190","RxNav"
"5-methyltetrahydrofolic acid","RxNav Ingredient","1313966","RxNav"
"5-norbornene-2-methylolacrylate","RxNav Ingredient","2288173","RxNav"
"5.alpha.-hydroxy laxogenin","RxNav Ingredient","1801703","RxNav"
"6-aminocaproic acid","RxNav Ingredient","99","RxNav"
"6-methyl citronellol","RxNav Ingredient","2046781","RxNav"
"6-o-palmitoylascorbic acid","RxNav Ingredient","1088438","RxNav"
"6-tert-butyl-3-methyl-2,4-dinitroanisole","RxNav Ingredient","2360131","RxNav"
"7-aminodesacetoxycephalosporanic acid","RxNav Ingredient","1990418","RxNav"
"7-behenoylstearate","RxNav Ingredient","1435518","RxNav"
"7-dehydrocholesterol","RxNav Ingredient","1362616","RxNav"
"7-oxo-prasterone","RxNav Ingredient","1427084","RxNav"
"7-oxodehydroepiandrosterone 3-acetate","RxNav Ingredient","1747869","RxNav"
"8-(n-indolyl)-2,6-dimethyl-7-octen-2-ol","RxNav Ingredient","2384441","RxNav"
"8-epi-cyanocobalamin","RxNav Ingredient","1722234","RxNav"
"8-p-menthene-1,2-diol, (+)-","RxNav Ingredient","2050063","RxNav"
"8-pentadecanone","RxNav Ingredient","2691820","RxNav"
"9,10-anthraquinone","RxNav Ingredient","1482551","RxNav"
"9-octadecenamide, n-(2-hydroxy-1-(hydroxymethyl)heptadecyl)-, (9z)-","RxNav Ingredient","1921548","RxNav"
"abacavir","RxNav Ingredient","190521","RxNav"
"abaloparatide","RxNav Ingredient","1921069","RxNav"
"abametapir","RxNav Ingredient","2475532","RxNav"
"abarelix","RxNav Ingredient","301739","RxNav"
"abatacept","RxNav Ingredient","614391","RxNav"
"abcb4 protein, human","RxNav Ingredient","2117853","RxNav"
"abciximab","RxNav Ingredient","83929","RxNav"
"abelmoschus esculentus seed extract","RxNav Ingredient","1437307","RxNav"
"abelmoschus esculentus whole extract","RxNav Ingredient","2119173","RxNav"
"abelmoschus manihot flower extract","RxNav Ingredient","1739231","RxNav"
"abelmoschus manihot whole extract","RxNav Ingredient","2637343","RxNav"
"abelmoschus moschatus flower extract","RxNav Ingredient","2263153","RxNav"
"abelmoschus moschatus seed extract","RxNav Ingredient","1352512","RxNav"
"abelmoschus moschatus whole extract","RxNav Ingredient","2048130","RxNav"
"abemaciclib","RxNav Ingredient","1946825","RxNav"
"abetimus","RxNav Ingredient","1311600","RxNav"
"abies alba leaf oil","RxNav Ingredient","1549633","RxNav"
"abies alba leafy twig extract","RxNav Ingredient","1545037","RxNav"
"abies balsamea leaf oil","RxNav Ingredient","1356479","RxNav"
"abies koreana leaf extract","RxNav Ingredient","2178060","RxNav"
"abies sachalinensis var. sachalinensis oil","RxNav Ingredient","1309280","RxNav"
"abies sibirica leaf oil","RxNav Ingredient","1306158","RxNav"
"abies sibirica whole extract","RxNav Ingredient","1856267","RxNav"
"abiraterone","RxNav Ingredient","1100072","RxNav"
"abrocitinib","RxNav Ingredient","2591476","RxNav"
"abronia frangrans flower extract","RxNav Ingredient","2000574","RxNav"
"abrus precatorius seed extract","RxNav Ingredient","1309951","RxNav"
"abrus precatorius whole extract","RxNav Ingredient","2180253","RxNav"
"absidia capillata allergenic extract","RxNav Ingredient","1306881","RxNav"
"abt-925","RxNav Ingredient","1661017","RxNav"
"abutilon theophrasti seed extract","RxNav Ingredient","2592956","RxNav"
"acacia angustissima bark extract","RxNav Ingredient","1370191","RxNav"
"acacia catechu bark extract","RxNav Ingredient","1547465","RxNav"
"acacia catechu whole extract","RxNav Ingredient","1650239","RxNav"
"acacia catechu wood extract","RxNav Ingredient","1811251","RxNav"
"acacia concinna fruit extract","RxNav Ingredient","1928182","RxNav"
"acacia dealbata flower extract","RxNav Ingredient","1488998","RxNav"
"acacia dealbata flower wax","RxNav Ingredient","2180546","RxNav"
"acacia dealbata pollen extract","RxNav Ingredient","2202946","RxNav"
"acacia decurrens extract","RxNav Ingredient","1362813","RxNav"
"acacia decurrens flower extract","RxNav Ingredient","1791834","RxNav"
"acacia decurrens flower wax","RxNav Ingredient","1607326","RxNav"
"acacia decurrens whole extract","RxNav Ingredient","1723136","RxNav"
"acacia nilotica bark extract","RxNav Ingredient","1987639","RxNav"
"acacia pollen extract","RxNav Ingredient","851732","RxNav"
"acacia senegal flower extract","RxNav Ingredient","1484143","RxNav"
"acacia senegal whole extract","RxNav Ingredient","1989248","RxNav"
"acacia seyal whole extract","RxNav Ingredient","2398145","RxNav"
"acai berry extract","RxNav Ingredient","848929","RxNav"
"acai extract","RxNav Ingredient","824547","RxNav"
"acai fruit pulp","RxNav Ingredient","1482538","RxNav"
"acai oil","RxNav Ingredient","1309282","RxNav"
"acalabrutinib","RxNav Ingredient","1986808","RxNav"
"acalypha indica extract","RxNav Ingredient","1441294","RxNav"
"acamprosate","RxNav Ingredient","82819","RxNav"
"acarbose","RxNav Ingredient","16681","RxNav"
"acebutolol","RxNav Ingredient","149","RxNav"
"acecarbromal","RxNav Ingredient","16688","RxNav"
"aceclidine","RxNav Ingredient","2721766","RxNav"
"aceclofenac","RxNav Ingredient","16689","RxNav"
"acefylline methylsilanol mannuronate","RxNav Ingredient","2560400","RxNav"
"aceglutamide","RxNav Ingredient","1426379","RxNav"
"acellular pertussis vaccine, inactivated","RxNav Ingredient","798302","RxNav"
"acellular tissue engineered vessel","RxNav Ingredient","2700338","RxNav"
"acemannan","RxNav Ingredient","1426875","RxNav"
"acemetacin","RxNav Ingredient","16695","RxNav"
"aceneuramate","RxNav Ingredient","2613559","RxNav"
"acenocoumarol","RxNav Ingredient","154","RxNav"
"acepromazine","RxNav Ingredient","155","RxNav"
"aceprometazine","RxNav Ingredient","161203","RxNav"
"acer campestre leaf bud extract","RxNav Ingredient","2054071","RxNav"
"acer negundo inner bark extract","RxNav Ingredient","1727167","RxNav"
"acer negundo root bark extract","RxNav Ingredient","1925204","RxNav"
"acer negundo wood extract","RxNav Ingredient","2121052","RxNav"
"acer nigrum whole extract","RxNav Ingredient","2539930","RxNav"
"acer pensylvanicum whole extract","RxNav Ingredient","2590593","RxNav"
"acer pseudoplatanus pollen extract","RxNav Ingredient","1801702","RxNav"
"acer saccharinum whole extract","RxNav Ingredient","1597887","RxNav"
"acer saccharum bark-sap extract","RxNav Ingredient","1309406","RxNav"
"acer saccharum leaf extract","RxNav Ingredient","2471077","RxNav"
"acer saccharum sap extract","RxNav Ingredient","1372011","RxNav"
"acer saccharum whole extract","RxNav Ingredient","1597886","RxNav"
"acesulfame","RxNav Ingredient","1310546","RxNav"
"acetaldehyde","RxNav Ingredient","1311137","RxNav"
"acetamide","RxNav Ingredient","2475952","RxNav"
"acetamidoethoxyethanol","RxNav Ingredient","2370868","RxNav"
"acetamidopropyl trimonium","RxNav Ingredient","1483778","RxNav"
"acetaminophen","RxNav Ingredient","161","RxNav"
"acetanilide","RxNav Ingredient","162","RxNav"
"acetate","RxNav Ingredient","164","RxNav"
"acetazolamide","RxNav Ingredient","167","RxNav"
"acetiamine","RxNav Ingredient","236300","RxNav"
"acetic acid","RxNav Ingredient","168","RxNav"
"acetic anhydride","RxNav Ingredient","1370450","RxNav"
"acetic monoethanolamide","RxNav Ingredient","1311639","RxNav"
"acetohexamide","RxNav Ingredient","173","RxNav"
"acetohydroxamic acid","RxNav Ingredient","16728","RxNav"
"acetoin","RxNav Ingredient","2683094","RxNav"
"acetone","RxNav Ingredient","178","RxNav"
"acetophenazine","RxNav Ingredient","16735","RxNav"
"acetophenone","RxNav Ingredient","2467143","RxNav"
"acetoxolone","RxNav Ingredient","16784","RxNav"
"acetyl arginine","RxNav Ingredient","2469242","RxNav"
"acetyl carboxymethyl cocoyl glycine","RxNav Ingredient","1313222","RxNav"
"acetyl cedrene","RxNav Ingredient","2289006","RxNav"
"acetyl coenzyme a","RxNav Ingredient","1490796","RxNav"
"acetyl decapeptide-3","RxNav Ingredient","1992055","RxNav"
"acetyl dipeptide-1 cetyl ester","RxNav Ingredient","1374852","RxNav"
"acetyl farnesylcysteine","RxNav Ingredient","1868830","RxNav"
"acetyl glutamic acid","RxNav Ingredient","2001205","RxNav"
"acetyl hexamethyl tetralin","RxNav Ingredient","2289007","RxNav"
"acetyl hexapeptide-1","RxNav Ingredient","2588845","RxNav"
"acetyl hexapeptide-49","RxNav Ingredient","1798383","RxNav"
"acetyl hexapeptide-8","RxNav Ingredient","1314329","RxNav"
"acetyl octapeptide-3","RxNav Ingredient","1313046","RxNav"
"acetyl salicylate","RxNav Ingredient","91101","RxNav"
"acetyl tetrapeptide-11","RxNav Ingredient","2371701","RxNav"
"acetyl tetrapeptide-15","RxNav Ingredient","1733675","RxNav"
"acetyl tetrapeptide-2","RxNav Ingredient","2476004","RxNav"
"acetyl tetrapeptide-3","RxNav Ingredient","2000919","RxNav"
"acetyl tetrapeptide-5","RxNav Ingredient","2052918","RxNav"
"acetyl tetrapeptide-9","RxNav Ingredient","1307099","RxNav"
"acetyl triethylhexyl citrate","RxNav Ingredient","1313223","RxNav"
"acetyl trifluoromethylphenyl valylglycine, dl-","RxNav Ingredient","1922906","RxNav"
"acetylarginyltryptophyl diphenylglycine","RxNav Ingredient","2586022","RxNav"
"acetylated lanolin","RxNav Ingredient","1789515","RxNav"
"acetylated lanolin alcohols","RxNav Ingredient","1364294","RxNav"
"acetylated sucrose distearate","RxNav Ingredient","1427064","RxNav"
"acetylcarnitine","RxNav Ingredient","193","RxNav"
"acetylcellulose","RxNav Ingredient","1425216","RxNav"
"acetylcholine","RxNav Ingredient","194","RxNav"
"acetylcholinesterase","RxNav Ingredient","195","RxNav"
"acetylcholinesterase human","RxNav Ingredient","1372465","RxNav"
"acetylcysteine","RxNav Ingredient","197","RxNav"
"acetyldigitoxin","RxNav Ingredient","132871","RxNav"
"acetyldigoxins","RxNav Ingredient","199","RxNav"
"acetylene","RxNav Ingredient","200","RxNav"
"acetylglucosamine","RxNav Ingredient","1362871","RxNav"
"acetylmandelic acid, (+)-","RxNav Ingredient","1430397","RxNav"
"acetylsalicylsalicylic acid","RxNav Ingredient","1858285","RxNav"
"acetyltributyl citrate","RxNav Ingredient","1362881","RxNav"
"acetyltriethyl citrate","RxNav Ingredient","1311603","RxNav"
"acetyltryptophanate","RxNav Ingredient","1366817","RxNav"
"acexamic acid","RxNav Ingredient","15978","RxNav"
"achillea millefolium extract","RxNav Ingredient","1372250","RxNav"
"achillea millefolium flowering top extract","RxNav Ingredient","1747299","RxNav"
"achillea millefolium oil","RxNav Ingredient","1740240","RxNav"
"achillea millefolium root oil","RxNav Ingredient","2467730","RxNav"
"achillea millefolium seed extract","RxNav Ingredient","2592615","RxNav"
"achillea ptarmica whole extract","RxNav Ingredient","2375523","RxNav"
"achlys triphylla whole extract","RxNav Ingredient","2367761","RxNav"
"achyranthes bidentata root extract","RxNav Ingredient","1307854","RxNav"
"achyranthes bidentata whole extract","RxNav Ingredient","2569976","RxNav"
"achyranthes japonica root extract","RxNav Ingredient","2585447","RxNav"
"achyranthes japonica whole extract","RxNav Ingredient","1314262","RxNav"
"achyrocline satureioides extract","RxNav Ingredient","1318236","RxNav"
"acid black 52","RxNav Ingredient","1435106","RxNav"
"acid blue 25","RxNav Ingredient","2178278","RxNav"
"acid blue 80","RxNav Ingredient","2563676","RxNav"
"acid blue 9 ammonium","RxNav Ingredient","2101006","RxNav"
"acid green 50","RxNav Ingredient","2532534","RxNav"
"acid orange 20","RxNav Ingredient","2375722","RxNav"
"acid red 1","RxNav Ingredient","1863219","RxNav"
"acid red 337","RxNav Ingredient","2621122","RxNav"
"acid red 337 free acid","RxNav Ingredient","2619779","RxNav"
"acid red 35","RxNav Ingredient","2274098","RxNav"
"acid violet 43","RxNav Ingredient","1426422","RxNav"
"acid violet 9","RxNav Ingredient","2367763","RxNav"
"acid yellow 1","RxNav Ingredient","2465831","RxNav"
"acidulated phosphate fluoride","RxNav Ingredient","236","RxNav"
"acipimox","RxNav Ingredient","16817","RxNav"
"acitretin","RxNav Ingredient","16818","RxNav"
"aclarubicin","RxNav Ingredient","239","RxNav"
"aclidinium","RxNav Ingredient","1303098","RxNav"
"acmella oleracea flower extract","RxNav Ingredient","1307610","RxNav"
"acmella oleracea flowering top extract","RxNav Ingredient","1547712","RxNav"
"acmella oleracea whole extract","RxNav Ingredient","1546861","RxNav"
"acoltremon","RxNav Ingredient","2716801","RxNav"
"aconitate","RxNav Ingredient","1721299","RxNav"
"aconite","RxNav Ingredient","242","RxNav"
"aconitic acid, (z)-","RxNav Ingredient","1313275","RxNav"
"aconitine","RxNav Ingredient","1441664","RxNav"
"aconitum carmichaeli whole extract","RxNav Ingredient","2695417","RxNav"
"aconitum carmichaelii lateral root extract","RxNav Ingredient","1875523","RxNav"
"aconitum carmichaelii root extract","RxNav Ingredient","1310071","RxNav"
"aconitum chasmanthum whole extract","RxNav Ingredient","2667737","RxNav"
"aconitum ferox root extract","RxNav Ingredient","1348454","RxNav"
"aconitum kusnezoffi root extract","RxNav Ingredient","1364986","RxNav"
"aconitum kusnezoffii whole extract","RxNav Ingredient","2375524","RxNav"
"aconitum lycoctonum extract","RxNav Ingredient","1441295","RxNav"
"aconitum napellus extract","RxNav Ingredient","1310220","RxNav"
"aconitum napellus root extract","RxNav Ingredient","1330284","RxNav"
"aconitum pendulum root extract","RxNav Ingredient","2683196","RxNav"
"acoramidis","RxNav Ingredient","2698312","RxNav"
"acorus calamus extract","RxNav Ingredient","1310280","RxNav"
"acorus calamus root extract","RxNav Ingredient","1309395","RxNav"
"acorus calamus var. angustatus whole extract","RxNav Ingredient","2539292","RxNav"
"acorus gramineus root extract","RxNav Ingredient","1306197","RxNav"
"acorus gramineus whole extract","RxNav Ingredient","2693986","RxNav"
"acremonium strictum allergenic extract","RxNav Ingredient","905070","RxNav"
"acriflavine","RxNav Ingredient","249","RxNav"
"acrisorcin","RxNav Ingredient","89729","RxNav"
"acrivastine","RxNav Ingredient","19959","RxNav"
"acrothecium robustum allergenic extract","RxNav Ingredient","905088","RxNav"
"acrylamide","RxNav Ingredient","1368125","RxNav"
"acrylamidopropyltrimonium chloride/acrylamide copolymer (400 mpa.s)","RxNav Ingredient","1735030","RxNav"
"acrylate","RxNav Ingredient","1364500","RxNav"
"acrylate/butylaminoethyl methacrylate/methyl acrylate/methyl methacrylate/octylacrylamide copolymer (40000 wamw)","RxNav Ingredient","2695992","RxNav"
"acrylate/isobutyl methacrylate/n-tert-octylacrylamide copolymer (40000 mw)","RxNav Ingredient","2642867","RxNav"
"acrylate/isobutyl methacrylate/n-tert-octylacrylamide copolymer (75000 mw)","RxNav Ingredient","1918245","RxNav"
"acrylic acid/2-ethylhexyl acrylate/styrene copolymer (500000 mw)","RxNav Ingredient","2361309","RxNav"
"acrylic acid/ethylene copolymer (600 mpa.s)","RxNav Ingredient","1792115","RxNav"
"acrylic acid/isophorone diisocyanate/peg-27 copolymer","RxNav Ingredient","1649132","RxNav"
"acryloyldimethyltaurate","RxNav Ingredient","1370664","RxNav"
"acryloyldimethyltaurate-acrylamide copolymer","RxNav Ingredient","1370665","RxNav"
"actaea cimicifuga root extract","RxNav Ingredient","1309284","RxNav"
"actaea dahurica root extract","RxNav Ingredient","1657850","RxNav"
"actaea dahurica whole extract","RxNav Ingredient","2678311","RxNav"
"actaea racemosa whole extract","RxNav Ingredient","1651691","RxNav"
"actaea spicata root extract","RxNav Ingredient","1309496","RxNav"
"actinidia chinensis root extract","RxNav Ingredient","1363985","RxNav"
"actinidia chinensis seed extract","RxNav Ingredient","1307842","RxNav"
"actinidia chinensis whole extract","RxNav Ingredient","1356482","RxNav"
"actinidia polygama fruit extract","RxNav Ingredient","1307674","RxNav"
"activated attapulgite","RxNav Ingredient","133050","RxNav"
"activated charcoal","RxNav Ingredient","272","RxNav"
"aculyn excel (polymer dispersion)","RxNav Ingredient","2390961","RxNav"
"acv tripeptide","RxNav Ingredient","1551571","RxNav"
"acyclovir","RxNav Ingredient","281","RxNav"
"adagrasib","RxNav Ingredient","2625882","RxNav"
"adalimumab","RxNav Ingredient","327361","RxNav"
"adamts13, recombinant","RxNav Ingredient","2670285","RxNav"
"adansonia digiata whole extract","RxNav Ingredient","1539421","RxNav"
"adansonia digitata fruit extract","RxNav Ingredient","1424863","RxNav"
"adansonia digitata fruit pulp extract","RxNav Ingredient","2391137","RxNav"
"adansonia digitata leaf extract","RxNav Ingredient","1428848","RxNav"
"adansonia digitata seed extract","RxNav Ingredient","1428849","RxNav"
"adansonia digitata seed oil","RxNav Ingredient","1421429","RxNav"
"adapalene","RxNav Ingredient","60223","RxNav"
